timestamp,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8,channel_9,channel_10,channel_11,channel_12,channel_13,channel_14,channel_15,channel_16
2025-02-23 12:17:36.243000,3.8647945715678795,-8.614747220994852,-12.00814677257725,-9.862717917398491,-12.176655698347439,-4.997690723015494,-4.56947499770411,-4.905748963689484,-12.996646698359152,-10.378105966291534,-11.133432735088219,-0.13046196061998527,-7.991299826341201,-12.574561467816373,-9.432321255793141,-12.587137260811353
2025-02-23 12:17:36.247000,3.8765245940876794,-9.282201902919192,-12.83612087667765,-10.583438700463157,-12.531101283462784,-5.662280537705414,-5.416718053685993,-5.633394009767747,-13.111034706505325,-10.7636951135492,-11.245852956868815,-1.428214989048857,-7.864244160777514,-12.642990287163407,-9.478907208469963,-12.664531008031826
2025-02-23 12:17:36.251000,3.9022830964107236,-9.834131245135287,-13.583299293336314,-11.213783948582705,-12.83621783544515,-6.269298892583356,-6.210587977408792,-6.292379491201554,-13.140201576001788,-11.124887730415415,-11.345078412257603,-2.6984606498631156,-7.724969332700132,-12.66382875598621,-9.454824147903997,-12.610069705352483
2025-02-23 12:17:36.255000,3.9381554447103184,-10.239567867769306,-14.198711258279515,-11.722807572716434,-13.081069322976731,-6.781638010561556,-6.9069758587032615,-6.84883256614938,-13.079529083534775,-11.445617294147572,-11.417537937002994,-3.874874212262738,-7.552573420215344,-12.621530846878168,-9.356813883787721,-12.415686964916675
2025-02-23 12:17:36.259000,3.985006257655312,-10.476497056542563,-14.636215733710062,-12.088473873303608,-13.256466606216238,-7.166188461526956,-7.465123648219421,-7.272309304615605,-12.92519070710552,-11.710596033914252,-11.447736715496132,-4.894222779286787,-7.324851096300728,-12.50030010423648,-9.182721900508682,-12.074353545814812
2025-02-23 12:17:36.263000,4.048898940181424,-10.523423560875216,-14.851099901287848,-12.28936800404389,-13.347569291174091,-7.389724471989184,-7.842439346604818,-7.529850458826602,-12.66598124646603,-11.898751217026991,-11.411840704460307,-5.706819567285329,-7.0220997941780166,-12.279516032234827,-8.924687019588912,-11.576179730650233
2025-02-23 12:17:36.267000,4.13304435780203,-10.361804181772344,-14.80730806305635,-12.307380532980387,-13.338458915539007,-7.425556059788966,-8.001481754301507,-7.591952069866003,-12.289333951252491,-11.990221660100959,-11.285306666388307,-6.272400423980642,-6.629903961021959,-11.941866742329884,-8.575830581443324,-10.916800198437747
2025-02-23 12:17:36.271000,4.232343184358,-9.985796750608328,-14.48939160908297,-12.136053717174581,-13.222694109943046,-7.264089909990754,-7.922292479114084,-7.4437760605452175,-11.793612084716159,-11.977961544201461,-11.05620073022363,-6.552269099892719,-6.143437159770025,-11.48532488045374,-8.140972012504722,-10.106447172334391
2025-02-23 12:17:36.275000,4.339289962823393,-9.403808646833665,-13.904263322313414,-11.779673617987058,-13.0052264224931,-6.91226808051116,-7.604547632215826,-7.0861151261910065,-11.189841103915175,-11.86835846174364,-10.727970554689794,-6.512714620182445,-5.570021120113682,-10.923157522158478,-7.635722838825609,-9.167458389369513
2025-02-23 12:17:36.279000,4.455796931580029,-8.626135953566624,-13.069343137514494,-11.240275045980503,-12.692072483312705,-6.3792662390139085,-7.0562381468152475,-6.5232734207905505,-10.488812220774008,-11.667985335301355,-10.308136208414107,-6.132249318339836,-4.921647477957388,-10.269348863166885,-7.072753391145829,-8.122718379876238
2025-02-23 12:17:36.283000,4.597046858105723,-7.651846700995439,-12.001133514264179,-10.507241929749075,-12.279863973195559,-5.663037814379537,-6.282887024541247,-5.752439966906601,-9.687666315902309,-11.370410402396221,-9.796666038012928,-5.396725328431937,-4.198466696155632,-9.524594359072514,-6.450839816209317,-6.98820644758685
2025-02-23 12:17:36.287000,4.7801580781266395,-6.471005501193815,-10.717797101467594,-9.563183107080205,-11.758175664511308,-4.7525237398188604,-5.2905382993422405,-4.768023255723261,-8.771898210499682,-10.957781660876758,-9.188106349379607,-4.291753457952333,-3.381390152051364,-8.678538916523713,-5.759843149529906,-5.77753269220759
2025-02-23 12:17:36.291000,5.00680961242655,-5.081135109463328,-9.251497334046725,-8.401288281929649,-11.122351851198985,-3.642815097710415,-4.098017660895662,-3.5761162604474968,-7.731308697168626,-10.414540750124615,-8.48407493649451,-2.81459690119685,-2.4464054540002045,-7.7247588526953255,-4.995525346135586,-4.512604844307845
2025-02-23 12:17:36.295000,5.257693461034706,-3.5002863422585193,-7.654213321845149,-7.0366963152116995,-10.38176269094296,-2.346300983664126,-2.742710577768646,-2.2022105113057755,-6.572483207634237,-9.736936640460655,-7.700120034305364,-1.0018043445535747,-1.3865196179767094,-6.67054746155584,-4.167097011685634,-3.2288343869500697
2025-02-23 12:17:36.299000,5.5025253519872885,-1.7657024997913016,-5.99037269482425,-5.503865748056415,-9.555511227909665,-0.89087281486062,-1.2743019857260742,-0.6856077346828401,-5.317490519779142,-8.93058739192562,-6.860239343716174,1.0533717932854008,-0.21975167411641597,-5.5334236208715755,-3.292140689449998,-1.9717747107551162
2025-02-23 12:17:36.303000,5.7118229618793315,0.07374675115481126,-4.326727110066999,-3.8493495835635767,-8.664337535633786,0.6858090313726408,0.25299266006918236,0.9285291417865472,-3.996998121856095,-8.005504900425835,-5.989438277426033,3.210871178187253,1.0201469013909485,-4.3344240189115935,-2.3903196832224434,-0.7921153622174728
2025-02-23 12:17:36.307000,5.860742382313186,1.9600121709211202,-2.7297275241493772,-2.1302431488094467,-7.729295400977692,2.336133380890128,1.780784742913734,2.589325089804415,-2.6485168783905895,-6.978583705961311,-5.114495550370112,5.31453606440556,2.296761296897271,-3.099016688723911,-1.4851785262130361,0.25623264406239166
2025-02-23 12:17:36.311000,5.928051382295656,3.8244768878176156,-1.2665665360487792,-0.4154242972887824,-6.77529490870318,4.000181140445248,3.244219710362804,4.2370868147351315,-1.3182473940439117,-5.879827324835285,-4.268458881118232,7.221490004625685,3.573782838618188,-1.8628292362367906,-0.608685166994762,1.118493947018991
2025-02-23 12:17:36.315000,5.897028416721142,5.5918513778047645,1.7193485300170878e-05,1.2199708755192824,-5.830454900465865,5.610320364175056,4.576403967601667,5.807252740290801,-0.05784493531085691,-4.751473869604135,-3.4881657548192617,8.812925637032578,4.806858634937323,-0.6717063602973791,0.20163881232571088,1.7461170598205484
2025-02-23 12:17:36.319000,5.759434692517191,7.191633772618121,1.0231655129593196,2.707410578918193,-4.91939329559653,7.1026002381489155,5.719414976698274,7.241355146457224,1.0855742918152222,-3.638353654180918,-2.804499556341535,9.990754758666075,5.936519394368892,0.42639754462746143,0.9127583625643492,2.1058246045784186
2025-02-23 12:17:36.323000,5.517699905677504,8.567859615844279,1.778149384106322,3.9940934482150294,-4.05888170326689,8.425075842581181,6.631595249327372,8.493870641746875,2.0773049539694877,-2.5797724649496825,-2.236220633246156,10.681476516620366,6.892401898054786,1.3889475401477165,1.5029041519687854,2.183537091761875
2025-02-23 12:17:36.327000,5.183329518718415,9.679451926540754,2.2568891400200246,5.041413201935411,-3.2615909388588515,9.537224089862617,7.28512102092978,9.529239017952502,2.8946427223304148,-1.6093239973921158,-1.7930397147078356,10.854840853303234,7.605970004664262,2.1801089407938696,1.959812977691475,1.9817098042734334
2025-02-23 12:17:36.331000,4.77394581107907,10.495965970647939,2.4586529687200915,5.819498801822511,-2.5423014611006556,10.405961990003178,7.660944617306384,10.316865041114548,3.523012270058945,-0.7570568298237782,-1.4807822622496283,10.534085163986076,8.019955022725302,2.770414537628639,2.277077119453799,1.5159908742767996
2025-02-23 12:17:36.335000,4.3102831757500155,10.998051410666822,2.3881878710270077,6.307473301403512,-1.9180990298814398,11.006349692652382,7.750741816268232,10.83326364104519,3.955498052914169,-0.04745328800918426,-1.300396670519366,9.777402134818104,8.090089810384661,3.140007768340279,2.455423249276421,0.8148467869701288
2025-02-23 12:17:36.339000,3.812968996131093,11.182565182386139,2.060740546623113,6.498617252574314,-1.4033397297123245,11.326222063812969,7.56363504067831,11.069037678228675,4.1944515621621505,0.5043293601137748,-1.2435265386227456,8.647795803728906,7.786703208896207,3.282737487715291,2.505392799019948,-0.0814862220526517
2025-02-23 12:17:36.343000,3.298686336915246,11.06273184005336,1.5027657732954507,6.400772971215202,-1.0083111914535174,11.366028598460495,7.126002926390529,11.030071038240559,4.247800931993679,0.8902138595416097,-1.2945534351557828,7.202520488679858,7.100847831186896,3.2036324612561806,2.442852277748359,-1.127703472391908
2025-02-23 12:17:36.347000,2.777706107857921,10.659142780791353,0.7435803058034125,6.027934700236844,-0.7449096925419315,11.130789978414033,6.470761720333516,10.729414473065296,4.119191853232486,1.1004703155032356,-1.4408907349462032,5.504305459069082,6.049842313546311,2.909064736049219,2.2778372684672914,-2.283242810323318
2025-02-23 12:17:36.351000,2.2567281109652644,9.990853610891511,-0.1919365637822594,5.392005679573536,-0.630871236568937,10.623532037539942,5.627644472435459,10.180145863802474,3.8022150801002685,1.118966296971562,-1.680326776288902,3.6290176333360002,4.676582387065166,2.3999167584812597,2.0084546194315402,-3.5161865107720556
2025-02-23 12:17:36.355000,1.7460958175706172,9.077323233190551,-1.2786724669843066,4.505406627420582,-0.6840802826328027,9.849833928483285,4.62549777722156,9.399554042275104,3.2868181536977517,0.9300207180059921,-2.0163533867077317,1.6538439403699685,3.0421050051698626,1.6760432826711447,1.6270350828909366,-4.798385094556347
2025-02-23 12:17:36.359000,1.264326701986642,7.948235862377489,-2.479176043251858,3.3917792269328477,-0.9113404263819109,8.829217277207734,3.50152647990164,8.419808639020646,2.571865660550896,0.5299760063040296,-2.447581036471431,-0.3604415736275629,1.2151821591617349,0.7463169197780019,1.13090460052331,-6.099785260126663
