timestamp,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8,channel_9,channel_10,channel_11,channel_12,channel_13,channel_14,channel_15,channel_16
2025-02-23 11:26:27.384000,-3.3845889425767592,-1.8495357045605114,-3.4327862458523692,-0.7405737263229992,-3.889209431865163,-3.4557259206230326,-6.018346022879126,-2.5531258107208337,-1.0023032939759102,-2.1832383036222844,-0.43101934005864256,-4.209390006755682,-2.093700561122695,-0.9563307913500875,-0.48778432032794233,6.4874148903270275
2025-02-23 11:26:27.388000,-3.278296837332978,-1.334356820711901,-3.052923999425174,-0.4930593245628655,-3.6029498971910505,-3.296682203768663,-5.734499193220258,-2.429355473486002,-0.5805416122235475,-1.8361993476547895,-0.41560175769102126,-4.122437776200458,-1.9763728920758072,-0.39749074770660237,-0.31467673066979945,6.490785449233565
2025-02-23 11:26:27.392000,-3.1175922537133993,-0.7789278424066337,-2.581262721984982,-0.2796137342179244,-3.2295341451701565,-3.0604192009596223,-5.3477756375090015,-2.2737428597516507,-0.1896143172204663,-1.4835000742631457,-0.42121451198681686,-3.9164675813052834,-1.898637854749685,0.051305442284197963,-0.16037577140979487,6.547490694368453
2025-02-23 11:26:27.396000,-2.888097318020417,-0.20459312359303378,-2.030470901818499,-0.10870203193875728,-2.766164642082411,-2.7462016701825562,-4.869021528169798,-2.0984952056990593,0.1440805139576766,-1.1454472951509034,-0.4365265696090913,-3.591291033822792,-1.8671988339654373,0.37565960604588755,-0.04345765525882343,6.651295457414797
2025-02-23 11:26:27.400000,-2.5800261469896975,0.36543115359739375,-1.4202384424952246,0.018225457727431504,-2.213848423084967,-2.3522434285574656,-4.315184255239122,-1.9157841798144355,0.3982696786648577,-0.8382870308056468,-0.45207677934407015,-3.15645588432238,-1.8844550731442256,0.5725561955717205,0.01928896976469964,6.791313672299381
2025-02-23 11:26:27.404000,-2.1948401634836796,0.9022985544749901,-0.7811034635792773,0.10143207462994427,-1.5854786877081273,-1.8825636259422238,-3.7118498377958025,-1.7413949643802482,0.5509821311176888,-0.5783967605505237,-0.45985724425652125,-2.6279950338792837,-1.9540297948069947,0.644082814298401,0.010530626707945587,6.952237382983523
2025-02-23 11:26:27.408000,-1.7488529245443831,1.3704067295062632,-0.15626039334982167,0.13834748340128009,-0.9097317009603674,-1.3524269288268405,-3.093418905143185,-1.5959120626714294,0.5793718955574861,-0.38312946455051544,-0.45888388592862367,-2.0259889423955784,-2.083521623846801,0.5938822572734744,-0.08514287516878336,7.1166262014250385
2025-02-23 11:26:27.412000,-1.2681601396977846,1.7347487894132785,0.4048190349045549,0.12610961212809485,-0.22530852043502747,-0.7854526683366257,-2.4961373761355006,-1.498792630905775,0.4667655630649817,-0.26413487140264014,-0.46019958076085443,-1.3718622476707525,-2.278949570179094,0.4313838120316205,-0.2739725707799282,7.268631503834993
2025-02-23 11:26:27.416000,-0.7795569286574273,1.9709975322061373,0.856386239372495,0.06699478515625323,0.4287010014689286,-0.20738380652129418,-1.9493794167710616,-1.4609459185547577,0.2113892301791051,-0.2203296332067682,-0.48320941352683217,-0.6866637578058727,-2.5366445549241616,0.1770924336626215,-0.548571398368673,7.399873782012866
2025-02-23 11:26:27.420000,-0.3050020422181144,2.0694531735607034,1.1624452448357643,-0.030811916921984494,1.0180306766242422,0.3562894744374998,-1.4726032906141908,-1.482386435818718,-0.17154244036641925,-0.2379456195769061,-0.5408453887810916,0.009875895445149415,-2.8400482362069517,-0.1381969005133854,-0.8897782264577864,7.5155979136056565
2025-02-23 11:26:27.424000,0.13996321599741776,2.0327866957558824,1.299151015442589,-0.15636169331677036,1.5138772549733868,0.8797989547202489,-1.0770831190398995,-1.5531211773454208,-0.6529354974599506,-0.29559129672474443,-0.6229722835292647,0.7017190563759393,-3.160688619889841,-0.4775818857030415,-1.2698354285465956,7.631952284301791
2025-02-23 11:26:27.428000,0.5480856730455022,1.874106117290062,1.2583640203944553,-0.2965379654847442,1.8947902891873656,1.3389195521925814,-0.7663717932919665,-1.6525863491570358,-1.191982462112283,-0.3680180655843917,-0.6973348110418512,1.3772389235592828,-3.4599299430388153,-0.799966044563063,-1.6533483256979573,7.7619857998611606
2025-02-23 11:26:27.432000,0.9224117497348593,1.617524528886912,1.0516002371337525,-0.4330992518914304,2.1511138334588193,1.7155751356233675,-0.5342687188253964,-1.7491562638640314,-1.7370523851282489,-0.4273394705963318,-0.7317003886104875,2.024854285451398,-3.6925507071125248,-1.0608864981085318,-1.9995187955484752,7.903661692160338
2025-02-23 11:26:27.436000,1.2735737831596539,1.2962692522771682,0.7080209291159028,-0.5419772910490247,2.285938912228058,1.9997254441971042,-0.3659133029860523,-1.8051288383290374,-2.2307656717413296,-0.44611686307773235,-0.7143814889342185,2.627843899564568,-3.8147040150484073,-1.217906106076702,-2.2697983281052236,8.040782109826086
2025-02-23 11:26:27.440000,1.6103878149187671,0.9444960776542041,0.263969032933778,-0.5983693831529344,2.3080253037230127,2.1852045693387914,-0.2454046427092609,-1.7874438242080033,-2.62123695980278,-0.40459018303719785,-0.6543672631866125,3.164518990022435,-3.7944587831778045,-1.240969790516224,-2.438292805243255,8.153431275246671
2025-02-23 11:26:27.444000,1.9297509869372478,0.5872760829569645,-0.24904267639874275,-0.5834790153594224,2.2218585209995547,2.263985773097856,-0.16413881909182393,-1.676589688784116,-2.87255036268908,-0.2968597063030357,-0.5681483713795313,3.6142580164146096,-3.6181502910822227,-1.1201229236525783,-2.497038772197448,8.227300703620482
2025-02-23 11:26:27.448000,2.2149799970417847,0.23750225862368454,-0.8080923267448581,-0.4868861651660315,2.025066169106486,2.2261906068446824,-0.121427665865435,-1.4666855269579422,-2.9663018255371343,-0.12931138883030008,-0.471975887774075,3.9627678657151595,-3.2879871097403184,-0.8639792162977377,-2.453071694483403,8.253887065301937
2025-02-23 11:26:27.452000,2.4428391264962475,-0.09889401985191357,-1.393825582835606,-0.3054016733019584,1.7146479548332783,2.0659775324081817,-0.11797983440229896,-1.1599591041525459,-2.8963369714421887,0.08703592792829595,-0.38663822984162854,4.199918586580653,-2.8159085520861575,-0.49250049232612614,-2.3230844854249586,8.225215421565942
2025-02-23 11:26:27.456000,2.5897121780034986,-0.41798230210936715,-1.9865057984396555,-0.04369633991646609,1.2922015595412044,1.7849169457556702,-0.15137050537547664,-0.7652051015887794,-2.6661891410984877,0.34113803335947385,-0.3434395453655465,4.313777006971451,-2.222635379803402,-0.0336842078287487,-2.131855525700558,8.133425068725115
2025-02-23 11:26:27.460000,2.6316130945293796,-0.7197027181145392,-2.5699059186124007,0.2825119131950272,0.7615362471352052,1.3879254341510612,-0.21887414654563567,-0.30284648655680846,-2.292747115957274,0.6186294613730728,-0.3788123526021581,4.289955825280414,-1.542665213680943,0.47330505585130966,-1.9128094543051481,7.977446965312454
2025-02-23 11:26:27.464000,2.5440274616124925,-1.0116105952663679,-3.137145706068254,0.645667046450038,0.12485071657528576,0.8787621713570507,-0.3219061376921567,0.19147953575225682,-1.8092642295538122,0.8968259689163276,-0.5199930692043213,4.119018899360241,-0.8264182278570296,0.9768873472473921,-1.7041440836491366,7.7691276920849015
2025-02-23 11:26:27.468000,2.3092450371669266,-1.305075545638472,-3.6882859311068588,1.012822997353519,-0.6129220282501621,0.26450618298084067,-0.46272542832887514,0.6733159863961922,-1.2594759543002627,1.1475505299457676,-0.7749658151757405,3.8060532396092133,-0.13185145721824368,1.4215458324625039,-1.5384763806814687,7.530991830153518
2025-02-23 11:26:27.472000,1.928018436189319,-1.6049080412699666,-4.220430424184582,1.357086844001249,-1.4335201134236566,-0.43390489950974465,-0.6345719520323193,1.1028854868981044,-0.6853225878762834,1.3471184884583007,-1.1351605508070381,3.3738699039724342,0.4901200980750131,1.761632352661894,-1.4329315229205455,7.287354760254959
2025-02-23 11:26:27.476000,1.4239036930211593,-1.904085712662783,-4.721842552180358,1.6644397981208598,-2.300604798166607,-1.178009629910185,-0.8171092318145509,1.453326578827043,-0.11989938317199897,1.4822569983922076,-1.5839960460556282,2.8583215614570427,1.0034407117691162,1.9682105543992827,-1.3886158655889644,7.057721823147649
2025-02-23 11:26:27.480000,0.8348531652498549,-2.1899357218563753,-5.176913522983296,1.9298458144966035,-3.166888989491392,-1.9206767979141472,-0.9834467631127097,1.7070871792937645,0.4092446105201324,1.545739126901514,-2.100143962254119,2.3013503786932836,1.3828366082606707,2.0247244443046553,-1.3992443332784277,6.85601258222905
2025-02-23 11:26:27.484000,0.19936498575221426,-2.4545478921538915,-5.575787292326867,2.1483008917351003,-3.9856625294702077,-2.618612038764347,-1.1113407132276858,1.8478223190733924,0.874059036133201,1.5290681683591805,-2.655875982802074,1.7451492399471846,1.6068257949779836,1.9203067060121448,-1.4593664728129465,6.69222681550566
2025-02-23 11:26:27.488000,-0.45122343113726726,-2.6982389972613903,-5.917593864780097,2.311427445273454,-4.7156951200507145,-3.2369532700599346,-1.1875532093736485,1.8595756790821594,1.2468691609100218,1.422712892500926,-3.2169136405137895,1.2273174066162131,1.6587818361166127,1.6505348469449237,-1.5652979781808378,6.574068600204188
2025-02-23 11:26:27.492000,-1.0909687604171132,-2.924221173967827,-6.205047066042979,2.411909010426659,-5.318182288529474,-3.7456116293291233,-1.2036621225748827,1.734932363676435,1.5080633094211515,1.2238421921349223,-3.746377891929663,0.7774832569436204,1.5357295237618818,1.2245354461301474,-1.7120991652556028,6.5075857245553115
2025-02-23 11:26:27.496000,-1.6957558123251064,-3.1330820130196355,-6.439214307312021,2.447564983439281,-5.7549800599144945,-4.117573198349652,-1.152167573496536,1.4816607854433004,1.6507098005565832,0.9410401380020103,-4.210696680662996,0.41612496914508024,1.253974496782908,0.6681271441945023,-1.8939689915389673,6.496334674182932
2025-02-23 11:26:27.500000,-2.2456240072907487,-3.324180132006522,-6.621286059677429,2.4186979624413896,-5.995200395166108,-4.335477263643933,-1.0299290190535404,1.1195320654985006,1.6757163189264321,0.5894209028568708,-4.582998636662536,0.154968107390894,0.8442077211156988,0.017300064091577427,-2.1085284687509445,6.541373723314055
2025-02-23 11:26:27.504000,-2.730164943412634,-3.5002027301054306,-6.756471768962372,2.323081823027402,-6.024896069216072,-4.399620069354746,-0.8444591379914183,0.6728964935675673,1.584494669103823,0.1830100599461003,-4.841579066083117,-0.0011862285626809957,0.3421980715423513,-0.690727329428299,-2.3578295089049197,6.644246203435327
